id,answer
40,"The SVD of  
\[  
A=\begin{pmatrix}1&0\\0&0\\0&0\end{pmatrix}_{3\times2}  
\]  
is  
\[  
A=U\Sigma V^T,\qquad  
\Sigma=\begin{pmatrix}1&0\\0&0\\0&0\end{pmatrix},\  
\Sigma^+=\begin{pmatrix}1&0&0\\0&0&0\end{pmatrix},  
\]  
so the Moore–Penrose pseudoinverse is  
\[  
A^+=V\,\Sigma^+\,U^T  
=\begin{pmatrix}1&0\\0&1\end{pmatrix}\begin{pmatrix}1&0&0\\0&0&0\end{pmatrix}\begin{pmatrix}1&0&0\\0&1&0\\0&0&1\end{pmatrix}  
=\begin{pmatrix}1&0&0\\0&0&0\end{pmatrix}_{2\times3}\,.  
\]"
41,"An easy way is to compute the eigen‐pairs of  
\(S=\begin{pmatrix}1&0&2\\0&-1&-2\\2&-2&0\end{pmatrix}\).  One finds the eigenvalues  
\[
\lambda_1=3,\quad \lambda_2=0,\quad \lambda_3=-3,
\]  
with corresponding unit‐eigenvectors  
\[
u_1=\frac1{3}(2,\,-1,\,2)^T,\qquad
u_2=\frac1{3}(-2,\,-2,\,1)^T,\qquad
u_3=\frac1{3}(1,\,-2,\,-2)^T.
\]  
Putting these as the columns of \(Q\) and the \(\lambda_i\) on the diagonal of \(D\) gives the required orthogonal diagonalization:  
\[
Q=\begin{pmatrix}
\;\tfrac23 & -\tfrac23 & \tfrac13\\
-\tfrac13 & -\tfrac23 & -\tfrac23\\
\;\tfrac23 & \;\tfrac13 & -\tfrac23
\end{pmatrix}, 
\qquad
D=\operatorname{diag}(3,\,0,\,-3),
\]  
and one checks at once that  
\[
S \;=\; Q\,D\,Q^T,\quad Q^TQ=I\,. 
\]"
42,"The singular–value decomposition of  
\(A=\begin{pmatrix}4&0\\3&-5\end{pmatrix}\)  
is given by  
\[
A \;=\; U\,\Sigma\,V^{T},
\]  
where the singular values are  
\[
\sigma_{1}=\sqrt{40}=2\sqrt{10},\qquad
\sigma_{2}=\sqrt{10},
\]  
and one convenient choice of orthonormal singular‐vector matrices is

\[
U \;=\;\begin{pmatrix}
\frac{1}{\sqrt5} & \frac{2}{\sqrt5}\\[1ex]
\frac{2}{\sqrt5} & -\frac{1}{\sqrt5}
\end{pmatrix}, 
\quad
\Sigma \;=\;\begin{pmatrix}
2\sqrt{10} & 0\\[1ex]
0 & \sqrt{10}
\end{pmatrix}, 
\quad
V \;=\;\begin{pmatrix}
\frac{1}{\sqrt2} & \frac{1}{\sqrt2}\\[1ex]
-\frac{1}{\sqrt2} & \frac{1}{\sqrt2}
\end{pmatrix}.
\]

Indeed, one checks
\[
A^{T}A=\begin{pmatrix}25&-15\\-15&25\end{pmatrix}
\]
has eigenvalues \(40,10\) with corresponding unit–eigenvectors
\(\tfrac1{\sqrt2}(1,-1)^{T},\;\tfrac1{\sqrt2}(1,1)^{T}\),  
and then  
\[
u_{i}=\frac{1}{\sigma_{i}}\,A\,v_{i},\quad i=1,2,
\]  
yields the columns of \(U\) as above."
43,"The SVD of  
\(A=\begin{pmatrix}3&2&2\\2&-3&-2\end{pmatrix}\)  
is  
\[A=U\Sigma V^T,\]  
where the non‐zero singular values are  
\[
\sigma_1=\sqrt{21},\quad \sigma_2=\sqrt{13},
\]
and one zero singular value \(\sigma_3=0\).  Concretely:

\[
U=\begin{pmatrix}
\frac1{\sqrt2}&\frac1{\sqrt2}\\[1ex]
-\frac1{\sqrt2}&\frac1{\sqrt2}
\end{pmatrix},
\qquad
\Sigma=\begin{pmatrix}
\sqrt{21}&0&0\\[1ex]
0&\sqrt{13}&0
\end{pmatrix},
\]
\[
V=\begin{pmatrix}
\frac{1}{\sqrt{42}} & \frac{5}{\sqrt{26}} & \frac{2}{\sqrt{273}}\\[1ex]
\frac{5}{\sqrt{42}} & -\frac{1}{\sqrt{26}} & \frac{10}{\sqrt{273}}\\[1ex]
\frac{4}{\sqrt{42}} & 0 & -\frac{13}{\sqrt{273}}
\end{pmatrix}.
\]

One checks that \(U\in\mathbb R^{2\times2}\), \(V\in\mathbb R^{3\times3}\) are orthogonal, \(\Sigma\in\mathbb R^{2\times3}\) has the singular values on the diagonal, and \(A=U\Sigma V^T\)."
44,"The non‐zero structure of \(A\) splits into two \(2\times2\) blocks, one with eigenvalue \(0\) of algebraic multiplicity 2 and one with eigenvalue 1 of algebraic multiplicity 2.  One finds easily that each block is a single Jordan chain of length 2.  A convenient choice of Jordan basis is

– for \(\lambda=0\):  
\[
v_1=\begin{pmatrix}1\\-1\\0\\0\end{pmatrix},\quad 
v_2=\begin{pmatrix}1\\0\\1\\0\end{pmatrix},
\]
so that 
\[
A\,v_1=0,\quad A\,v_2=v_1,
\]
  
– for \(\lambda=1\):
\[
v_3=\begin{pmatrix}0\\0\\1\\-1\end{pmatrix},\quad
v_4=\begin{pmatrix}0\\0\\1\\0\end{pmatrix},
\]
so that
\[
A\,v_3=v_3,\quad A\,v_4=v_3+v_4.
\]

If we form
\[
S=\bigl[v_1\;v_2\;v_3\;v_4\bigr]
=\begin{pmatrix}
1 & 1 & 0 & 0\\
-1& 0 & 0 & 0\\
0 & 1 & 1 & 1\\
0 & 0 & -1& 0
\end{pmatrix},
\]
then one checks
\[
A\,S \;=\; S\,
\begin{pmatrix}
0&1&0&0\\
0&0&0&0\\
0&0&1&1\\
0&0&0&1
\end{pmatrix}
\;=\; S\,J,
\]
i.e. \(A=S\,J\,S^{-1}\), with
\[
J=\operatorname{diag}\!\bigl(J_{2}(0),\,J_{2}(1)\bigr)
=\begin{pmatrix}
0&1&0&0\\
0&0&0&0\\
0&0&1&1\\
0&0&0&1
\end{pmatrix},
\]
where \(J_2(\lambda)=\begin{pmatrix}\lambda&1\\0&\lambda\end{pmatrix}\)."
45,"\begin{enumerate}  
\item An orthonormal basis of \(W^\perp=\{x\in\Bbb R^3:x_1+x_2+x_3=0\}\) is for instance  
\[
e_1=\frac{1}{\sqrt2}(1,-1,0), 
\quad
e_2=\frac{1}{\sqrt6}(1,1,-2).
\]
One checks \(e_i\cdot e_j=\delta_{ij}\) and \(e_i\perp(1,1,1)\).  

\item The projection of \(v=(1,0,1)\) onto \(W\) is  
\[
\Proj_W(v)
=\Bigl(v\cdot\frac{1}{\sqrt3}(1,1,1)\Bigr)\frac{1}{\sqrt3}(1,1,1)
=\frac{2}{3}(1,1,1).
\]
Hence  
\[
\Proj_{W^\perp}(v)
=\,v-\Proj_W(v)
=(1,0,1)-\frac{2}{3}(1,1,1)
=\Bigl(\tfrac13,-\tfrac23,\tfrac13\Bigr).
\]
Equivalently, using the \(e_i\) one finds  
\[
\Proj_{W^\perp}(v)
=(v\cdot e_1)e_1+(v\cdot e_2)e_2
=\frac1{\sqrt2}e_1-\frac1{\sqrt6}e_2
=\Bigl(\tfrac13,-\tfrac23,\tfrac13\Bigr).
\]

\item The minimal distance is 
\[
\min_{w\in W^\perp}\|v-w\|
=\bigl\|\Proj_{W^\perp}(v)\bigr\|
=\sqrt{\Bigl(\tfrac13\Bigr)^2+\Bigl(-\tfrac23\Bigr)^2+\Bigl(\tfrac13\Bigr)^2}
=\sqrt{\tfrac{6}{9}}
=\sqrt{\tfrac23}\,. 
\]
\end{enumerate}"
46,"Compute  
\[
A^TA=\begin{pmatrix}1&-2&2\\-1&2&-2\end{pmatrix}
\begin{pmatrix}1&-1\\-2&2\\2&-2\end{pmatrix}
=\begin{pmatrix}9&-9\\-9&9\end{pmatrix}
=9\begin{pmatrix}1&-1\\-1&1\end{pmatrix}.
\]
The eigenvalues are \(\lambda_1=18\), \(\lambda_2=0\), so the singular values are
\[
\sigma_1=\sqrt{18}=3\sqrt2,\quad \sigma_2=0.
\]
A convenient choice of right singular vectors is
\[
v_1=\frac1{\sqrt2}\begin{pmatrix}1\\-1\end{pmatrix},\qquad
v_2=\frac1{\sqrt2}\begin{pmatrix}1\\1\end{pmatrix}.
\]
Then the first left singular vector is
\[
u_1=\frac1{\sigma_1}A\,v_1
=\frac1{3\sqrt2}A\frac1{\sqrt2}\begin{pmatrix}1\\-1\end{pmatrix}
=\frac1{3} \begin{pmatrix}1\\-2\\2\end{pmatrix}.
\]
Extend \(\{u_1\}\) to an orthonormal basis \(\{u_1,u_2,u_3\}\) of \(\Bbb R^3\). For instance one may take
\[
u_2=\frac1{\sqrt5}\begin{pmatrix}2\\1\\0\end{pmatrix},\qquad
u_3=\frac1{3\sqrt5}\begin{pmatrix}-2\\4\\5\end{pmatrix}.
\]
Define
\[
U=\begin{pmatrix}u_1&u_2&u_3\end{pmatrix},\quad
\Sigma=\begin{pmatrix}3\sqrt2&0\\0&0\\0&0\end{pmatrix},\quad
V=\begin{pmatrix}v_1&v_2\end{pmatrix}.
\]
Then the full SVD is
\[
A \;=\; U\,\Sigma\,V^T,
\]
i.e.
\[
U=\begin{pmatrix}
\tfrac13 & \tfrac{2}{\sqrt5} & -\tfrac{2}{3\sqrt5}\\[6pt]
-\tfrac23 & \tfrac{1}{\sqrt5} & \tfrac{4}{3\sqrt5}\\[6pt]
\tfrac23 & 0 & \tfrac{5}{3\sqrt5}
\end{pmatrix},\quad
\Sigma=\begin{pmatrix}3\sqrt2&0\\0&0\\0&0\end{pmatrix},\quad
V=\begin{pmatrix}
\tfrac1{\sqrt2}&\tfrac1{\sqrt2}\\[3pt]
-\tfrac1{\sqrt2}&\tfrac1{\sqrt2}
\end{pmatrix}.
\]
One checks easily that \(U\), \(V\) are orthogonal and \(A=U\Sigma V^T\)."
47,"The nonzero singular‐values of  
\(A=\begin{pmatrix}4&11&14\\8&7&-2\end{pmatrix}\)  
are  
\[
\sigma_1=\sqrt{360}=6\sqrt{10},\qquad
\sigma_2=\sqrt{90}=3\sqrt{10}\,.
\]  
One convenient choice of singular‐vectors is  
\[
u_1=\frac1{\sqrt{10}}\begin{pmatrix}3\\1\end{pmatrix},\quad
u_2=\frac1{\sqrt{10}}\begin{pmatrix}-1\\3\end{pmatrix},
\]  
\[
v_1=\frac13\begin{pmatrix}1\\2\\2\end{pmatrix},\quad
v_2=\frac13\begin{pmatrix}2\\1\\-2\end{pmatrix},\quad
v_3=\frac13\begin{pmatrix}2\\-2\\1\end{pmatrix}.
\]  
Then  
\[
U=\begin{pmatrix}
\tfrac3{\sqrt{10}} & -\tfrac1{\sqrt{10}}\\[1ex]
\tfrac1{\sqrt{10}} & \;\tfrac3{\sqrt{10}}
\end{pmatrix},\qquad
\Sigma=\begin{pmatrix}
6\sqrt{10} & 0 & 0\\[1ex]
0 & 3\sqrt{10} & 0
\end{pmatrix},\qquad
V=\begin{pmatrix}
\tfrac13 & \tfrac23 & \tfrac23\\[1ex]
\tfrac23 & \tfrac13 & -\tfrac23\\[1ex]
\tfrac23 & -\tfrac23 & \tfrac13
\end{pmatrix}.
\]  
One checks easily that  
\[
A \;=\; U\,\Sigma\,V^{T}\,,
\]  
which is the desired singular‐value decomposition."
48,"The singular‐value decomposition of  
\(A=\begin{pmatrix}1&2\\-1&2\end{pmatrix}\)  
is obtained by first forming  
\[
A^TA=\begin{pmatrix}1&-1\\2&2\end{pmatrix}\begin{pmatrix}1&2\\-1&2\end{pmatrix}
=\begin{pmatrix}2&0\\0&8\end{pmatrix}\!,
\]  
whose eigenvalues are \(\lambda_1=8,\;\lambda_2=2\).  Hence the singular values are  
\[
\sigma_1=\sqrt{8}=2\sqrt2,\quad \sigma_2=\sqrt{2}.
\]  
An orthonormal basis of eigenvectors of \(A^TA\) is  
\[
v_1=\begin{pmatrix}0\\1\end{pmatrix},\quad
v_2=\begin{pmatrix}1\\0\end{pmatrix},
\]  
so we may take  
\[
V=\begin{pmatrix}0&1\\1&0\end{pmatrix},\qquad
\Sigma=\begin{pmatrix}2\sqrt2&0\\0&\sqrt2\end{pmatrix}.
\]  
Finally the left singular vectors are  
\[
u_i=\frac{1}{\sigma_i}A\,v_i,
\]  
giving
\[
u_1=\frac1{2\sqrt2}\begin{pmatrix}1&2\\-1&2\end{pmatrix}\begin{pmatrix}0\\1\end{pmatrix}
=\frac1{2\sqrt2}\begin{pmatrix}2\\2\end{pmatrix}
=\frac1{\sqrt2}\begin{pmatrix}1\\1\end{pmatrix}, 
\]
\[
u_2=\frac1{\sqrt2}\begin{pmatrix}1\\-1\end{pmatrix}.
\]  
Thus one convenient choice is
\[
U=\frac1{\sqrt2}\begin{pmatrix}1&1\\1&-1\end{pmatrix},\quad
\Sigma=\begin{pmatrix}2\sqrt2&0\\0&\sqrt2\end{pmatrix},\quad
V^T=\begin{pmatrix}0&1\\1&0\end{pmatrix},
\]
and indeed
\[
A=U\,\Sigma\,V^T.
\]"
49,"1. Eigenvalues and eigenvectors of \(A\).

Solve \(\det(A-\lambda I)=0\):
\[
\det\begin{pmatrix}1-\lambda&2\\2&1-\lambda\end{pmatrix}
=(1-\lambda)^2-4=0
\;\Longrightarrow\;
\lambda_1=3,\;\lambda_2=-1.
\]
Corresponding unit–eigenvectors:
\[
v_1=\frac1{\sqrt2}\begin{pmatrix}1\\1\end{pmatrix},\qquad
v_2=\frac1{\sqrt2}\begin{pmatrix}1\\-1\end{pmatrix}.
\]

2. Singular values:
\[
\sigma_i=|\lambda_i|,\quad
\sigma_1=3,\;\sigma_2=1.
\]

3. Construct \(V=[v_1\;v_2]\) and \(U\) by
\[
u_i=\frac{Av_i}{\sigma_i},\quad
u_1=v_1,\;\;u_2=-v_2.
\]
Thus
\[
U=\begin{pmatrix}u_1&u_2\end{pmatrix}
=\frac1{\sqrt2}\begin{pmatrix}1&-1\\1&1\end{pmatrix},\qquad
V=\frac1{\sqrt2}\begin{pmatrix}1&1\\1&-1\end{pmatrix},
\]
and
\[
\Sigma=\begin{pmatrix}3&0\\0&1\end{pmatrix}.
\]

4. Final SVD:
\[
A=U\,\Sigma\,V^T,\quad
U=\frac1{\sqrt2}\begin{pmatrix}1&-1\\1&1\end{pmatrix},\quad
\Sigma=\begin{pmatrix}3&0\\0&1\end{pmatrix},\quad
V=\frac1{\sqrt2}\begin{pmatrix}1&1\\1&-1\end{pmatrix}.
\]"
50,"The non‐zero singular values of 
\[
A=\begin{pmatrix}2&-2&1\\-4&-8&-8\end{pmatrix}
\]
are 
\[
\sigma_1=\sqrt{\lambda_{\max}(AA^T)}=\sqrt{144}=12,\qquad
\sigma_2=\sqrt{9}=3,
\]
and \(\sigma_3=0\).  One convenient choice of orthonormal singular‐vector bases is

\[
AA^T=\begin{pmatrix}9&0\\0&144\end{pmatrix}
\quad\Longrightarrow\quad
u_1=\begin{pmatrix}0\\1\end{pmatrix},\;
u_2=\begin{pmatrix}1\\0\end{pmatrix},
\]
so 
\[
U=\begin{pmatrix}0&1\\1&0\end{pmatrix},\qquad
\Sigma=\begin{pmatrix}12&0&0\\0&3&0\end{pmatrix}.
\]
Next compute 
\[
v_i=\frac{1}{\sigma_i}A^Tu_i,\quad i=1,2,
\]
giving
\[
v_1=\frac1{12}A^T\begin{pmatrix}0\\1\end{pmatrix}
=\frac1{12}\begin{pmatrix}-4\\-8\\-8\end{pmatrix}
=\begin{pmatrix}-\tfrac13\\-\tfrac23\\-\tfrac23\end{pmatrix},\quad
v_2=\frac1{3}A^T\begin{pmatrix}1\\0\end{pmatrix}
=\frac1{3}\begin{pmatrix}2\\-2\\1\end{pmatrix}
=\begin{pmatrix}\tfrac23\\-\tfrac23\\\tfrac13\end{pmatrix}.
\]
Choose \(v_3\) orthonormal to \(v_1,v_2\), e.g.\ 
\[
v_3=v_2\times v_1
=\begin{pmatrix}\tfrac23\\\tfrac13\\-\tfrac23\end{pmatrix}.
\]
Then
\[
V=\begin{pmatrix}
-1/3 & 2/3 & 2/3\\
-2/3 & -2/3 & 1/3\\
-2/3 & 1/3 & -2/3
\end{pmatrix},
\]
and one checks
\[
A=U\,\Sigma\,V^T,\quad
U\in\R^{2\times2},\; \Sigma\in\R^{2\times3},\; V\in\R^{3\times3}.
\]"
51,"We set  
 M = (A − I)/s,  
so that A = I + sM and one checks easily M² = 0.  Hence for any integer n ≥ 1,  
\[
A^n = (I + sM)^n \;=\; I + n\,s\,M 
       = I + n\,(A−I)
       = n\,A − (n−1)\,I.
\]  
Thus in the ansatz \(A^n = p\,A + q\,I\) one has  
\[
p(n)=n,\qquad q(n)=-(n-1).
\]

Next, since [I,M]=0 and M²=0,  
\[
e^A = e^{\,I + sM} = e^I\,e^{\,sM}
    = e\,(I + sM)
    = e\,A.
\]

In particular,
\[
e^A \;=\; e\begin{pmatrix}1+s & -s\\ s & 1-s\end{pmatrix}.
\]"
52,"The inverse $L^{-1}=(m_{ij})_{1\le i,j\le n}$ is again unit lower‐triangular, with entries for $i\ge j$ given by the telescoping product

\[
m_{ij}
=\prod_{k=j+1}^i\frac{k-1}{k}
=\frac{j}{i},
\]

and $m_{ij}=0$ for $i<j$.  In other words

\[
(L^{-1})_{ij}=\begin{cases}
\dfrac{j}{i},&i\ge j,\\
0,&i<j.
\end{cases}
\]

Equivalently,
\[
L^{-1}=\begin{bmatrix}
1\\[6pt]
\tfrac12&1\\[6pt]
\tfrac13&\tfrac23&1\\
\vdots&\vdots&\ddots&\ddots\\
\tfrac1n&\tfrac2n&\cdots&\tfrac{n-1}n&1
\end{bmatrix}.
\]"
53,"Solvability and uniqueness can most easily be seen by block‐elimination.  From the first two equations one finds  
\[
2x_{1}+3x_{2}=1,\qquad x_{3}=2-2x_{1}-4x_{2}.
\]  
Hence  
\[
x_{1}=\frac{1-3x_{2}}{2},\qquad x_{3}=1-x_{2}.
\]  
The last two equations become the $2\times2$ system in $(x_{4},x_{2})$:  
\[
\begin{cases}
A\,x_{4}-4\,x_{2}=-2,\\
B\,x_{4}-4\,x_{2}=C-4.
\end{cases}
\]  
Subtracting gives  
\[
(B-A)\,x_{4}=C-2\quad\Longrightarrow\quad
x_{4}=\frac{C-2}{\,B-A\,},
\]  
provided $B\neq A$.  Then
\[
x_{2}=\frac{A\,x_{4}+2}{4},\qquad
x_{3}=1-x_{2},\qquad
x_{1}=\frac{1-3x_{2}}{2}.
\]  
Thus:

• If $B\neq A$, the system is non‐singular and there is a unique solution given by  
\[
x_{4}=\frac{C-2}{B-A},\quad
x_{2}=\frac{A(C-2)/(B-A)+2}{4},\quad
x_{3}=1-x_{2},\quad
x_{1}=\frac{1-3x_{2}}{2}.
\]

• If $B=A$ then both equations reduce to $A\,x_{4}-4x_{2}=-2$.  Consistency requires
\[
C-4=-2\;\Longleftrightarrow\;C=2.
\]
  – If $C\neq2$, no solution exists.  
  – If $C=2$, there are infinitely many solutions, for example parametrized by $t=x_{4}$:
\[
x_{4}=t,\quad
x_{2}=\frac{A\,t+2}{4},\quad
x_{3}=1-x_{2},\quad
x_{1}=\frac{1-3x_{2}}{2}.
\]"
54,"The system  
\[
A x=b,\qquad A\in\Bbb R^{(N-1)\times(N-1)},\;b=(1,0,\dots,0)^T,
\]  
with  
\[
A=\begin{pmatrix}
-3&1\\[6pt]
2&-3&1\\
&\ddots&\ddots&\ddots\\
&&2&-3&1\\
&&&2&-3
\end{pmatrix},
\]  
is equivalent to the second‐order difference equation
\[
2\,x_{\,i-1}\;-\;3\,x_{\,i}\;+\;x_{\,i+1}\;=\;\delta_{\,i1},
\qquad i=1,2,\dots,N-1,
\]  
with the “boundary” values
\[
x_{0}=0,\quad x_{N}=0,
\]  
and where \(\delta_{i1}=1\) if \(i=1\) and \(0\) otherwise.

One shows by the standard tridiagonal‐matrix inverse or by solving the homogeneous recurrence \(x_{i+1}-3x_i+2x_{i-1}=0\) together with the “impulse” at \(i=1\) and the end‐condition \(2x_{N-2}-3x_{N-1}=0\), that the unique solution is
\[
\boxed{
x_{\,i}
\;=\;
-\,\frac{2^{\,i-1}\,\bigl(2^{\,N-i}-1\bigr)}{2^{\,N}-1}
\;=\;
\frac{2^{\,i-1}-2^{\,N-1}}{2^{\,N}-1},
\quad
i=1,2,\dots,N-1.
}
\]"
55,"The matrix \(A\) is symmetric positive definite, so the Cholesky factorization \(A = LL^T\) exists, where \(L\) is lower triangular.

The lower triangular matrix \(L\) is computed as follows:

\[
L = \begin{pmatrix}
\sqrt{\frac{11}{2}} & 0 & 0 & 0 & 0 & 0 \\
0 & \sqrt{\frac{11}{2}} & 0 & 0 & 0 & 0 \\
0 & 0 & \frac{5}{2} & 0 & 0 & 0 \\
0 & 0 & 0 & \sqrt{\frac{11}{2}} & 0 & 0 \\
0 & 0 & \frac{3}{2} & 0 & 2 & 0 \\
\frac{7}{\sqrt{22}} & \frac{3}{\sqrt{22}} & 0 & \frac{1}{\sqrt{22}} & 0 & \sqrt{\frac{31}{11}}
\end{pmatrix}
\]

To solve the system \(A\mathbf{x} = \mathbf{b}\), solve \(L\mathbf{y} = \mathbf{b}\) for \(\mathbf{y}\) using forward substitution, then solve \(L^T \mathbf{x} = \mathbf{y}\) for \(\mathbf{x}\) using back substitution.

Given \(\mathbf{b} = \begin{pmatrix} 1 & 1 & 1 & 1 & 1 & 1 \end{pmatrix}^T\), the forward substitution for \(L\mathbf{y} = \mathbf{b}\) gives:

\[
\mathbf{y} = \begin{pmatrix}
\frac{\sqrt{22}}{11} \\
\frac{\sqrt{22}}{11} \\
\frac{2}{5} \\
\frac{\sqrt{22}}{11} \\
\frac{1}{5} \\
0
\end{pmatrix}
\]

Then, back substitution for \(L^T \mathbf{x} = \mathbf{y}\) yields the solution:

\[
\mathbf{x} = \begin{pmatrix}
\frac{2}{11} \\
\frac{2}{11} \\
\frac{1}{10} \\
\frac{2}{11} \\
\frac{1}{10} \\
0
\end{pmatrix}
\]

This solution satisfies \(A\mathbf{x} = \mathbf{b}\)."
56,"We set 
\(A=LL^{T}\) with 
\[
L=\begin{pmatrix}
1&0&0&0\\
1&2&0&0\\
1&2&3&0\\
1&2&3&4
\end{pmatrix},\quad
B=\begin{pmatrix}
1&2&3&4\\
5&6&7&8\\
9&10&11&12\\
13&14&15&16
\end{pmatrix},\quad
C=\begin{pmatrix}1\\5\\14\\30\end{pmatrix}.
\]
We compute \(X=A^{-1}B\) by solving
\[
L\,Y=B,\quad L^{T}X=Y.
\]
Forward‐substitution \(L\,Y=B\) gives for each column \(b_j\) of \(B\):
\[
Y=\begin{pmatrix}
y_{1j}\\y_{2j}\\y_{3j}\\y_{4j}
\end{pmatrix}
=
\begin{pmatrix}
b_{1j}\\
\dfrac{b_{2j}-y_{1j}}2\\
\dfrac{b_{3j}-y_{1j}-2y_{2j}}3\\
\dfrac{b_{4j}-y_{1j}-2y_{2j}-3y_{3j}}4
\end{pmatrix}
\;\Rightarrow\;
Y=\begin{pmatrix}
1&2&3&4\\
2&2&2&2\\
\frac43&\frac43&\frac43&\frac43\\
1&1&1&1
\end{pmatrix}.
\]
Then back‐substitution \(L^{T}X=Y\) yields
\[
X=A^{-1}B
=\begin{pmatrix}
0&1&2&3\\
\frac59&\frac59&\frac59&\frac59\\
\frac7{36}&\frac7{36}&\frac7{36}&\frac7{36}\\
\frac14&\frac14&\frac14&\frac14
\end{pmatrix}.
\]
Finally
\[
C^{T}A^{-1}B
=C^{T}X
=\sum_{i=1}^4C_i\,X_{i,j}
\;=\;\bigl[\,13\;\;14\;\;15\;\;16\,\bigr].
\]"
57,"The matrix \(A\) can be written as the finite geometric series in the lower‐shift \(S\) (with \(S_{i,i-1}=1\), all other entries zero):
\[
A \;=\; I + xS + x^2S^2 + \cdots + x^{n-1}S^{\,n-1}
\;=\;(I - xS)^{-1},
\]
since \(S^n=0\).  Hence
\[
A^{-1} \;=\; I - xS
\;=\;
\begin{bmatrix}
1      &        &        &        &        \\[6pt]
-\,x   & 1      &        &        &        \\[6pt]
0      & -\,x   & 1      &        &        \\[4pt]
\vdots & \ddots & \ddots & \ddots &        \\[4pt]
0      & \cdots & 0      & -\,x   & 1
\end{bmatrix}.
\]
In particular,
\[
(A^{-1})_{ij} \;=\;
\begin{cases}
1, & i=j,\\
-\,x, & i=j+1,\\
0, & \text{otherwise.}
\end{cases}
\]"
58,"We factor  
\(A\) as \(A=LL^T\) with  
\[
L=\begin{pmatrix}
\ell_{11}&0&0\\[6pt]
\ell_{21}&\ell_{22}&0\\[6pt]
\ell_{31}&\ell_{32}&\ell_{33}
\end{pmatrix}.
\]
Computing the entries one finds  
\[
\ell_{11}=\sqrt2,\qquad
\ell_{21}=-\frac1{\sqrt2},\qquad
\ell_{31}=\frac{2}{\sqrt2}=\sqrt2,
\]
\[
\ell_{22}=\sqrt{2-\ell_{21}^2}
=\sqrt{2-\tfrac12}=\sqrt{\tfrac32}=\frac{\sqrt6}{2},\qquad
\ell_{32}
=\frac{-1-\ell_{31}\,\ell_{21}}{\ell_{22}}
=\frac{-1+1}{\sqrt{3/2}}=0,
\]
\[
\ell_{33}
=\sqrt{\,3-\ell_{31}^2-\ell_{32}^2\,}
=\sqrt{3-2-0}=1.
\]
Hence
\[
L
=\begin{pmatrix}
\sqrt2&0&0\\[4pt]
-\dfrac1{\sqrt2}&\dfrac{\sqrt6}{2}&0\\[6pt]
\sqrt2&0&1
\end{pmatrix}.
\]
Since \(A^{-1}=L^{-T}L^{-1}\), we next invert \(L\).  Straightforward forward‐substitution gives
\[
L^{-1}
=\begin{pmatrix}
\frac1{\sqrt2}&0&0\\[6pt]
\frac{\sqrt6}{6}&\frac{\sqrt6}{3}&0\\[6pt]
-1&0&1
\end{pmatrix},
\qquad
L^{-T}=(L^{-1})^T.
\]
Finally
\[
A^{-1}=L^{-T}L^{-1}
=\begin{pmatrix}
\frac53&\frac13&-1\\[4pt]
\frac13&\frac23&0\\[4pt]
-1&0&1
\end{pmatrix}.
\]"
59,"The matrix  
A =  
\begin{pmatrix}  
1 & -1 &  0 &  0 &  0 \\  
-1 & 2 & -1 &  0 &  0 \\  
 0 & -1 & 2 & -1 &  0 \\  
 0 &  0 & -1 & 2 & -1 \\  
 0 &  0 &  0 & -1 & 2  
\end{pmatrix}  
admits the Cholesky factorization  
\[  
A \;=\; L\,L^T,  
\]  
where \(L\) is the lower‐triangular bidiagonal matrix  
\[
L \;=\;
\begin{pmatrix}
\ell_{11} & 0         & 0         & 0         & 0\\
\ell_{21} & \ell_{22} & 0         & 0         & 0\\
0         & \ell_{32} & \ell_{33} & 0         & 0\\
0         & 0         & \ell_{43} & \ell_{44} & 0\\
0         & 0         & 0         & \ell_{54} & \ell_{55}
\end{pmatrix}
\]
with the recurrence
\[
\begin{aligned}
\ell_{11}&=\sqrt{1}=1,\\
\ell_{i,i-1}&=\frac{-1}{\ell_{\,i-1,i-1}}=-1,\quad i=2,\dots,5,\\
\ell_{ii}&=\sqrt{2-\ell_{i,i-1}^2}=\sqrt{2-1}=1,\quad i=2,\dots,5.
\end{aligned}
\]
Hence explicitly
\[
L=
\begin{pmatrix}
1 & 0 & 0 & 0 & 0\\
-1& 1 & 0 & 0 & 0\\
0 &-1 & 1 & 0 & 0\\
0 & 0 &-1 & 1 & 0\\
0 & 0 & 0 &-1 & 1
\end{pmatrix},
\]
and one checks \(A=L\,L^T\)."
